Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Order Year,Order Month
5217,US-2017-159562,09-09-2017,,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066.00,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1-8"" x 9 1-2"" Recycled Envelopes",17.48,2.00,0.00%,8.22,47%,2017,9
5218,CA-2017-134635,,,Second Class,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049.00,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,79.14,3.00,0.00%,36.40,46%,1900,1
5219,CA-2017-167080,06-10-2017,,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,10011.00,East,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,8.40,5.00,0.00%,4.20,50%,2017,10
5220,CA-2017-145653,09-01-2017,09-01-2017,Same Day,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205.00,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7.00,0.00%,134.53,27%,2017,1
5221,CA-2014-140487,,,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234.00,Central,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.94,3.00,0.00%,57.49,27%,1900,1
5222,CA-2017-117401,,,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807.00,Central,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7.00,0.00%,197.92,28%,1900,1
5223,CA-2017-117401,,,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807.00,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5.00,0.00%,2.30,2%,1900,1
5224,CA-2017-117401,,,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807.00,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,7.00,0.00%,20.73,48%,1900,1
5225,US-2017-109582,09-12-2017,,Second Class,JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036.00,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts-Box",166.44,3.00,0.00%,79.89,48%,2017,12
5226,CA-2016-119865,,,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011.00,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,5.00,20.00%,12.80,35%,1900,1
5227,CA-2016-119865,,,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011.00,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern-Clear, 8 1-2"" x 11""",186.14,6.00,20.00%,60.50,33%,1900,1
5228,CA-2016-119865,,,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011.00,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.57,2.00,20.00%,-44.20,-13%,1900,1
5229,US-2014-147648,,12-01-2014,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109.00,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2.00,0.00%,40.17,49%,1900,1
5230,CA-2017-124436,,,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727.00,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.62,2.00,20.00%,5.12,35%,1900,1
5231,CA-2017-124436,,,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727.00,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5.00,20.00%,8.71,1%,1900,1
5232,CA-2017-124436,,,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727.00,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1-2",30.93,1.00,0.00%,12.68,41%,1900,1
5233,CA-2017-124436,,,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727.00,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1-2"" x 11"", Light Blue",27.50,7.00,20.00%,9.28,34%,1900,1
5234,CA-2014-115084,,,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854.00,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6.00,0.00%,145.28,24%,1900,1
5235,CA-2017-131037,,,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110.00,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210.01,1.00,20.00%,2.63,1%,1900,1
5236,CA-2016-111143,,,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203.00,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,3.00,0.00%,15.94,29%,1900,1
5237,CA-2014-166744,,,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044.00,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w-Velcro Back, 8-1-2x11, 25-Bx",164.22,3.00,0.00%,50.91,31%,1900,1
5238,CA-2014-166744,,,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044.00,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,3.00,0.00%,36.29,10%,1900,1
5239,CA-2014-166744,,,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044.00,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,2.00,0.00%,26.39,44%,1900,1
5240,CA-2016-116561,09-11-2016,,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123.00,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1-2""D",332.94,3.00,0.00%,6.66,2%,2016,11
5241,CA-2016-116561,09-11-2016,,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123.00,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.87,2.00,20.00%,12.96,33%,2016,11
5242,CA-2016-110730,,,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115.00,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2.00,0.00%,3.69,27%,1900,1
5243,CA-2017-146367,08-04-2017,08-08-2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,75007.00,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.32,3.00,80.00%,-5.64,-170%,2017,4
5244,CA-2016-149454,,,First Class,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,22204.00,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1-2"" Diskette Storage Pages, 10-Pack",10.44,1.00,0.00%,4.80,46%,1900,1
5245,CA-2016-156265,08-02-2016,08-04-2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032.00,West,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.46,2.00,20.00%,15.35,11%,2016,2
5246,CA-2016-156265,08-02-2016,08-04-2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032.00,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.58,3.00,20.00%,33.36,10%,2016,2
5247,CA-2016-156265,08-02-2016,08-04-2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032.00,West,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.54,2.00,20.00%,4.70,38%,2016,2
5248,US-2015-168914,,,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423.00,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home-Office Series Surge Protectors,20.77,8.00,80.00%,-52.96,-255%,1900,1
5249,US-2017-110989,11-03-2017,11-05-2017,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105.00,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS-2 Keyboard,43.50,3.00,0.00%,10.88,25%,2017,3
5250,CA-2015-106215,,,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143.00,East,OFF-FA-10001229,Office Supplies,Fasteners,Staples,12.58,4.00,20.00%,4.09,33%,1900,1
5251,US-2016-169369,12-12-2016,,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907.00,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,5.00,0.00%,20.00,8%,2016,12
5252,US-2016-169369,12-12-2016,,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907.00,South,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,4.00,0.00%,23.09,47%,2016,12
5253,CA-2015-132318,,11-02-2015,First Class,TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464.00,South,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax-Modem Protection,182.91,3.00,0.00%,53.04,29%,1900,1
5254,US-2014-131982,03-07-2014,03-11-2014,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198.00,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.65,2.00,20.00%,33.64,31%,2014,7
5255,CA-2015-125185,03-05-2015,03-07-2015,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018.00,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4-Set",99.37,2.00,30.00%,-7.10,-7%,2015,5
5256,CA-2015-125185,03-05-2015,03-07-2015,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018.00,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.57,2.00,20.00%,-5.45,-16%,2015,5
5257,CA-2016-130078,08-08-2016,,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120.00,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,10.56,2.00,0.00%,4.75,45%,2016,8
5258,US-2017-114034,01-03-2017,01-08-2017,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730.00,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6.00,0.00%,18.66,48%,2017,3
5259,US-2017-115595,10-09-2017,10-11-2017,First Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032.00,West,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7-8"" x 5"", 3 Forms per Page",35.20,5.00,0.00%,16.54,47%,2017,9
5260,CA-2017-158722,,,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120.00,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,45.53,3.00,20.00%,15.93,35%,1900,1
5261,CA-2014-105165,09-07-2014,09-10-2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036.00,Central,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.78,3.00,20.00%,14.76,8%,2014,7
5262,CA-2014-105165,09-07-2014,09-10-2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036.00,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,2.00,80.00%,-4.82,-165%,2014,7
5263,CA-2014-105165,09-07-2014,09-10-2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036.00,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.80,1.00,30.00%,-22.95,-11%,2014,7
5264,CA-2014-105165,09-07-2014,09-10-2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036.00,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.69,4.00,20.00%,-2.92,-6%,2014,7
5265,CA-2014-105165,09-07-2014,09-10-2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036.00,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.86,3.00,20.00%,3.55,16%,2014,7
5266,CA-2017-147452,,10-03-2017,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.00,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W-Dividers-Space For Phone Numbers, 5 1-4""X8 1-2"", 300-Messages",11.76,2.00,0.00%,5.76,49%,1900,1
5267,CA-2017-147452,,10-03-2017,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.00,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,3.00,0.00%,82.29,49%,1900,1
5268,CA-2017-147452,,10-03-2017,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.00,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1.00,0.00%,1.01,26%,1900,1
5269,US-2017-114657,,,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701.00,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.44,4.00,0.00%,24.12,46%,1900,1
5270,CA-2017-144484,09-11-2017,09-11-2017,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110.00,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4.00,0.00%,11.65,36%,2017,11
5271,CA-2017-144484,09-11-2017,09-11-2017,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110.00,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.60,5.00,0.00%,113.85,28%,2017,11
5272,CA-2017-125913,,,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008.00,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4.00,0.00%,8.10,29%,1900,1
5273,CA-2017-125913,,,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008.00,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.67,7.00,20.00%,-14.99,-4%,1900,1
5274,US-2016-158309,,,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,33142.00,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.74,4.00,70.00%,-2.62,-70%,1900,1
5275,CA-2015-162887,11-07-2015,11-09-2015,Second Class,SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5408.00,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,715.20,3.00,0.00%,178.80,25%,2015,7
5276,CA-2017-147333,,,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701.00,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.80,4.00,0.00%,70.31,44%,1900,1
5277,CA-2017-147333,,,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701.00,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5.00,0.00%,8.50,19%,1900,1
5278,CA-2014-113859,,,Standard Class,BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762.00,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4-Carton",340.12,6.00,30.00%,-9.72,-3%,1900,1
5279,CA-2014-159681,12-07-2014,,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464.00,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,4.00,0.00%,48.54,46%,2014,7
5280,US-2017-104094,09-07-2017,09-11-2017,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209.00,Central,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,1.00,0.00%,1.89,14%,2017,7
5281,CA-2017-152709,10-07-2017,10-12-2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234.00,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2.00,0.00%,22.24,26%,2017,7
5282,CA-2015-105158,09-05-2015,09-10-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901.00,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2.00,0.00%,2.96,48%,2015,5
5283,CA-2015-105158,09-05-2015,09-10-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901.00,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,3.00,0.00%,17.31,47%,2015,5
5284,CA-2014-133424,,04-04-2014,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105.00,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3.00,0.00%,0.00,0%,1900,1
5285,CA-2014-133424,,04-04-2014,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105.00,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.40,3.00,0.00%,22.20,50%,1900,1
5286,CA-2017-105991,05-05-2017,05-06-2017,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027.00,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1-8 x 9 1-2",21.24,9.00,20.00%,7.43,35%,2017,5
5287,CA-2017-105991,05-05-2017,05-06-2017,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027.00,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.55,8.00,70.00%,-7.32,-77%,2017,5
5288,CA-2017-105991,05-05-2017,05-06-2017,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027.00,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,89.99,3.00,70.00%,-152.98,-170%,2017,5
5289,US-2017-136784,,05-05-2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,94122.00,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,163.96,4.00,0.00%,80.34,49%,1900,1
5290,CA-2014-146283,09-08-2014,,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036.00,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1-2"" x 11""",17.90,2.00,20.00%,6.27,35%,2014,8
5291,CA-2014-146283,09-08-2014,,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036.00,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.70,5.00,30.00%,-13.81,-1%,2014,8
5292,CA-2014-146283,09-08-2014,,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036.00,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.11,6.00,20.00%,61.46,34%,2014,8
5293,CA-2017-151218,,,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180.00,South,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.46,1.00,20.00%,0.33,8%,1900,1
5294,CA-2015-111073,,,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256.00,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,51.59,1.00,40.00%,-15.48,-30%,1900,1
5295,CA-2017-144883,,,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113.00,Central,OFF-LA-10000305,Office Supplies,Labels,Avery 495,50.40,8.00,0.00%,23.18,46%,1900,1
5296,CA-2017-142174,03-04-2017,03-09-2017,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041.00,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,89.57,2.00,20.00%,32.47,36%,2017,4
5297,CA-2017-108791,,,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701.00,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,1.00,0.00%,4.02,27%,1900,1
5298,CA-2017-108791,,,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701.00,East,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8.00,0.00%,135.98,25%,1900,1
5299,CA-2016-106656,,,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037.00,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2.00,0.00%,1.92,47%,1900,1
5300,CA-2016-106656,,,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037.00,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.90,3.00,0.00%,8.69,46%,1900,1
